CustomerSK,Customer ID,First Name,Last Name,Age,Gender,City,Email,Segment_Label
3520,3744,James,Wilson,64,Male,San Jose,james.wilson@kag.com,High-Value/Frequent
3521,3745,Donald,Allen,18,Female,Baltimore,donald.allen@kag.com,Mid-Value/Loyal
3522,3746,Patricia,Rodriguez,19,Other,Boston,patricia.rodriguez@kag.com,Low-Value/New
3523,3747,Ronald,Clark,68,Female,Nashville,ronald.clark@kag.com,Low-Value/New
3524,3748,Brian,White,39,Other,Nashville,brian.white@kag.com,High-Value/Frequent
3525,3749,Stephanie,Gonzalez,34,Other,Louisville,stephanie.gonzalez@kag.com,Mid-Value/Loyal
3526,3750,Robert,Sanchez,64,Female,Oklahoma City,robert.sanchez@kag.com,Low-Value/New
3527,3751,Ashley,Lewis,41,Other,Fresno,ashley.lewis@kag.com,Mid-Value/Loyal
3528,3753,Michael,Nelson,38,Male,Seattle,michael.nelson@kag.com,Low-Value/New
3529,3754,William,Ramirez,57,Female,Colorado Springs,william.ramirez@kag.com,Low-Value/New
3530,3755,Brian,Ramirez,46,Female,Austin,brian.ramirez@kag.com,Mid-Value/Loyal
3531,3756,Patricia,Davis,31,Female,San Francisco,patricia.davis@kag.com,Low-Value/New
3532,3758,Anthony,Lewis,47,Other,Atlanta,anthony.lewis@kag.com,High-Value/Frequent
3533,3759,Melissa,Jones,39,Other,Oklahoma City,melissa.jones@kag.com,Low-Value/New
3534,3760,Kevin,Adams,40,Female,Philadelphia,kevin.adams@kag.com,Low-Value/New
3535,3761,Anthony,Miller,57,Male,Fresno,anthony.miller@kag.com,Mid-Value/Loyal
3536,3762,Carol,Adams,68,Female,Columbus,carol.adams@kag.com,Mid-Value/Loyal
3537,3763,Stephanie,Scott,30,Female,El Paso,stephanie.scott@kag.com,High-Value/Frequent
3538,3764,Jennifer,Green,45,Female,Oklahoma City,jennifer.green@kag.com,Low-Value/New
3539,3765,Joseph,Clark,47,Male,San Jose,joseph.clark@kag.com,Mid-Value/Loyal
3540,3766,Ashley,Rivera,22,Female,Albuquerque,ashley.rivera@kag.com,Mid-Value/Loyal
3541,3767,Carol,Johnson,27,Male,Detroit,carol.johnson@kag.com,Low-Value/New
3542,3769,Paul,Rodriguez,26,Female,Mesa,paul.rodriguez@kag.com,Low-Value/New
3543,3770,Carol,Clark,31,Female,San Diego,carol.clark@kag.com,Low-Value/New
3544,3771,Paul,Smith,55,Female,Omaha,paul.smith@kag.com,Low-Value/New
3545,3772,Andrew,Thompson,27,Other,Washington,andrew.thompson@kag.com,High-Value/Frequent
3546,3773,Daniel,Martinez,50,Male,Washington,daniel.martinez@kag.com,Mid-Value/Loyal
3547,3774,Jennifer,Adams,28,Female,Indianapolis,jennifer.adams@kag.com,Low-Value/New
3548,3775,Patricia,Harris,57,Male,Portland,patricia.harris@kag.com,High-Value/Frequent
3549,3776,Karen,Williams,23,Other,Jacksonville,karen.williams@kag.com,Mid-Value/Loyal
3550,3777,David,Garcia,34,Other,Boston,david.garcia@kag.com,Mid-Value/Loyal
3551,3778,Ronald,Garcia,53,Female,Milwaukee,ronald.garcia@kag.com,Mid-Value/Loyal
3552,3779,Mark,Johnson,23,Male,Nashville,mark.johnson@kag.com,Mid-Value/Loyal
3553,3780,Richard,Moore,64,Other,Portland,richard.moore@kag.com,Low-Value/New
3554,3781,Timothy,Thompson,27,Other,San Francisco,timothy.thompson@kag.com,Low-Value/New
3555,3782,Thomas,Johnson,66,Male,Tucson,thomas.johnson@kag.com,Low-Value/New
3556,3783,Brian,Lopez,59,Other,Milwaukee,brian.lopez@kag.com,Low-Value/New
3557,3784,Emily,Perez,22,Male,Detroit,emily.perez@kag.com,High-Value/Frequent
3558,3785,Deborah,Torres,36,Female,Nashville,deborah.torres@kag.com,Low-Value/New
3559,3786,Lisa,Martin,24,Male,Mesa,lisa.martin@kag.com,Low-Value/New
3560,3787,Patricia,Hill,41,Female,New York,patricia.hill@kag.com,Mid-Value/Loyal
3561,3788,Robert,White,68,Male,Houston,robert.white@kag.com,High-Value/Frequent
3562,3789,Paul,Mitchell,59,Other,Houston,paul.mitchell@kag.com,High-Value/Frequent
3563,3790,Kenneth,Martin,36,Female,Detroit,kenneth.martin@kag.com,High-Value/Frequent
3564,3791,Ronald,Smith,28,Male,Houston,ronald.smith@kag.com,Mid-Value/Loyal
3565,3792,Richard,Smith,20,Female,Dallas,richard.smith@kag.com,Low-Value/New
3566,3793,Kimberly,Taylor,47,Male,Baltimore,kimberly.taylor@kag.com,Mid-Value/Loyal
3567,3794,Brian,Smith,60,Male,Houston,brian.smith@kag.com,High-Value/Frequent
3568,3795,Lisa,Hall,55,Female,Phoenix,lisa.hall@kag.com,High-Value/Frequent
3569,3796,Daniel,Robinson,23,Female,El Paso,daniel.robinson@kag.com,Low-Value/New
3570,3797,Michael,Green,64,Female,Indianapolis,michael.green@kag.com,Mid-Value/Loyal
3571,3798,Carol,Campbell,52,Other,Washington,carol.campbell@kag.com,High-Value/Frequent
3572,3799,Kimberly,Williams,39,Male,Atlanta,kimberly.williams@kag.com,Mid-Value/Loyal
3573,3801,Brian,Hernandez,25,Female,Tucson,brian.hernandez@kag.com,Mid-Value/Loyal
3574,3802,Ronald,White,44,Male,Kansas City,ronald.white@kag.com,High-Value/Frequent
3575,3803,Charles,Perez,46,Male,Indianapolis,charles.perez@kag.com,Low-Value/New
3576,3804,Melissa,Baker,25,Male,Phoenix,melissa.baker@kag.com,Mid-Value/Loyal
3577,3805,Amanda,Hall,40,Female,Indianapolis,amanda.hall@kag.com,High-Value/Frequent
3578,3806,Charles,Sanchez,46,Male,San Antonio,charles.sanchez@kag.com,High-Value/Frequent
3579,3807,Amanda,Gonzalez,33,Male,New York,amanda.gonzalez@kag.com,High-Value/Frequent
3580,3808,William,Smith,52,Other,Dallas,william.smith@kag.com,High-Value/Frequent
3581,3809,Joshua,White,25,Other,Seattle,joshua.white@kag.com,High-Value/Frequent
3582,3810,Patricia,Martinez,25,Female,Chicago,patricia.martinez@kag.com,Low-Value/New
3583,3811,James,Wright,62,Male,Las Vegas,james.wright@kag.com,Low-Value/New
3584,3812,Betty,White,50,Male,Louisville,betty.white@kag.com,Mid-Value/Loyal
3585,3813,Nancy,Ramirez,59,Other,Jacksonville,nancy.ramirez@kag.com,Low-Value/New
3586,3814,Andrew,Scott,22,Female,Dallas,andrew.scott@kag.com,Mid-Value/Loyal
3587,3815,Richard,Thomas,54,Female,San Jose,richard.thomas@kag.com,Mid-Value/Loyal
3588,3816,Timothy,Flores,34,Male,Sacramento,timothy.flores@kag.com,Mid-Value/Loyal
3589,3817,Kimberly,Thomas,39,Other,El Paso,kimberly.thomas@kag.com,Mid-Value/Loyal
3590,3818,William,Taylor,31,Other,San Francisco,william.taylor@kag.com,Mid-Value/Loyal
3591,3819,Margaret,Anderson,55,Other,San Antonio,margaret.anderson@kag.com,High-Value/Frequent
3592,3820,Thomas,Thomas,49,Male,Indianapolis,thomas.thomas@kag.com,Mid-Value/Loyal
3593,3822,Karen,King,61,Male,Mesa,karen.king@kag.com,Low-Value/New
3594,3823,Michelle,Hernandez,37,Other,Oklahoma City,michelle.hernandez@kag.com,Low-Value/New
3595,3825,Nancy,Anderson,47,Male,Phoenix,nancy.anderson@kag.com,High-Value/Frequent
3596,3826,Christopher,Sanchez,50,Male,Philadelphia,christopher.sanchez@kag.com,Low-Value/New
3597,3827,Paul,Brown,22,Female,Louisville,paul.brown@kag.com,Mid-Value/Loyal
3598,3828,Joshua,Nelson,35,Female,Phoenix,joshua.nelson@kag.com,Mid-Value/Loyal
3599,3829,Charles,Jones,63,Other,Colorado Springs,charles.jones@kag.com,Mid-Value/Loyal
3600,3830,Linda,Wright,24,Male,Kansas City,linda.wright@kag.com,Low-Value/New
3601,3831,Betty,Gonzalez,46,Other,Los Angeles,betty.gonzalez@kag.com,High-Value/Frequent
3602,3832,Robert,Martinez,64,Male,Colorado Springs,robert.martinez@kag.com,Mid-Value/Loyal
3603,3833,Thomas,Hernandez,26,Other,Nashville,thomas.hernandez@kag.com,Low-Value/New
3604,3834,Paul,Moore,64,Other,Omaha,paul.moore@kag.com,High-Value/Frequent
3605,3835,Margaret,King,65,Female,Atlanta,margaret.king@kag.com,Low-Value/New
3606,3836,Christopher,Hill,58,Male,Seattle,christopher.hill@kag.com,High-Value/Frequent
3607,3837,Anthony,Green,24,Female,Fort Worth,anthony.green@kag.com,High-Value/Frequent
3608,3838,Kimberly,Adams,24,Female,San Francisco,kimberly.adams@kag.com,Low-Value/New
3609,3839,William,Roberts,66,Female,Atlanta,william.roberts@kag.com,High-Value/Frequent
3610,3840,Brian,Thompson,60,Male,Kansas City,brian.thompson@kag.com,Low-Value/New
3611,3841,Timothy,Miller,23,Other,Charlotte,timothy.miller@kag.com,Low-Value/New
3612,3842,Barbara,Hill,63,Other,San Antonio,barbara.hill@kag.com,Mid-Value/Loyal
3613,3843,Charles,Williams,64,Male,Columbus,charles.williams@kag.com,Low-Value/New
3614,3844,William,Lopez,57,Male,New York,william.lopez@kag.com,Mid-Value/Loyal
3615,3845,Joshua,Miller,44,Other,Kansas City,joshua.miller@kag.com,High-Value/Frequent
3616,3846,Betty,Carter,21,Other,Chicago,betty.carter@kag.com,Mid-Value/Loyal
3617,3847,Robert,Sanchez,18,Female,Atlanta,robert.sanchez@kag.com,Mid-Value/Loyal
3618,3848,Thomas,Allen,23,Other,Milwaukee,thomas.allen@kag.com,Mid-Value/Loyal
3619,3849,Sarah,Torres,48,Female,San Jose,sarah.torres@kag.com,Low-Value/New
3620,3850,Kenneth,Mitchell,18,Other,Seattle,kenneth.mitchell@kag.com,Mid-Value/Loyal
3621,3851,Melissa,Anderson,22,Other,San Francisco,melissa.anderson@kag.com,Mid-Value/Loyal
3622,3852,Barbara,Johnson,36,Other,San Francisco,barbara.johnson@kag.com,Mid-Value/Loyal
3623,3853,Jennifer,Green,22,Female,Austin,jennifer.green@kag.com,Low-Value/New
3624,3854,Thomas,Miller,22,Female,Oklahoma City,thomas.miller@kag.com,Low-Value/New
3625,3855,Christopher,Young,66,Other,Jacksonville,christopher.young@kag.com,Low-Value/New
3626,3856,Sandra,Brown,48,Female,Memphis,sandra.brown@kag.com,Low-Value/New
3627,3857,Deborah,Martin,61,Female,Fresno,deborah.martin@kag.com,High-Value/Frequent
3628,3858,Amanda,Roberts,24,Female,San Francisco,amanda.roberts@kag.com,High-Value/Frequent
3629,3859,Amanda,Scott,32,Female,San Jose,amanda.scott@kag.com,Mid-Value/Loyal
3630,3861,Jennifer,Ramirez,30,Female,Portland,jennifer.ramirez@kag.com,Mid-Value/Loyal
3631,3862,Margaret,Gonzalez,29,Other,Detroit,margaret.gonzalez@kag.com,High-Value/Frequent
3632,3863,Donna,Smith,36,Female,Louisville,donna.smith@kag.com,Low-Value/New
3633,3864,William,Wright,30,Other,San Jose,william.wright@kag.com,High-Value/Frequent
3634,3865,Steven,Mitchell,44,Female,Fort Worth,steven.mitchell@kag.com,Low-Value/New
3635,3866,Nancy,Robinson,55,Other,Louisville,nancy.robinson@kag.com,Low-Value/New
3636,3867,Daniel,Scott,50,Male,Los Angeles,daniel.scott@kag.com,Mid-Value/Loyal
3637,3868,Joseph,Harris,23,Other,Atlanta,joseph.harris@kag.com,Mid-Value/Loyal
3638,3869,Anthony,Thomas,30,Female,Fresno,anthony.thomas@kag.com,Low-Value/New
3639,3870,William,Jackson,30,Female,El Paso,william.jackson@kag.com,Low-Value/New
3640,3871,Stephanie,Smith,30,Other,Memphis,stephanie.smith@kag.com,Mid-Value/Loyal
3641,3872,Thomas,Jones,37,Male,Sacramento,thomas.jones@kag.com,Low-Value/New
3642,3874,Anthony,White,54,Female,Tucson,anthony.white@kag.com,Low-Value/New
3643,3875,Karen,Nelson,62,Other,Austin,karen.nelson@kag.com,Low-Value/New
3644,3876,Betty,Hall,26,Other,Dallas,betty.hall@kag.com,Low-Value/New
3645,3877,Timothy,Torres,34,Male,Columbus,timothy.torres@kag.com,Mid-Value/Loyal
3646,3878,Timothy,Scott,52,Other,Dallas,timothy.scott@kag.com,Low-Value/New
3647,3879,Patricia,Scott,69,Female,Colorado Springs,patricia.scott@kag.com,High-Value/Frequent
3648,3881,Brian,Scott,42,Male,Memphis,brian.scott@kag.com,Mid-Value/Loyal
3649,3882,Andrew,Moore,32,Male,Denver,andrew.moore@kag.com,Low-Value/New
3650,3883,Deborah,Roberts,40,Female,Mesa,deborah.roberts@kag.com,High-Value/Frequent
3651,3884,David,Thomas,18,Other,Albuquerque,david.thomas@kag.com,Mid-Value/Loyal
3652,3885,Linda,Green,58,Female,San Antonio,linda.green@kag.com,Low-Value/New
3653,3886,Brian,Moore,55,Male,Louisville,brian.moore@kag.com,Mid-Value/Loyal
3654,3887,Thomas,Perez,35,Male,Seattle,thomas.perez@kag.com,Mid-Value/Loyal
3655,3888,Thomas,Johnson,18,Other,Phoenix,thomas.johnson@kag.com,Mid-Value/Loyal
3656,3889,Ronald,Lee,56,Other,El Paso,ronald.lee@kag.com,Mid-Value/Loyal
3657,3890,Steven,Scott,27,Female,Washington,steven.scott@kag.com,Low-Value/New
3658,3891,Emily,Baker,48,Male,Detroit,emily.baker@kag.com,High-Value/Frequent
3659,3892,Linda,Hill,55,Female,Fort Worth,linda.hill@kag.com,Low-Value/New
3660,3893,Christopher,Campbell,24,Female,Omaha,christopher.campbell@kag.com,Mid-Value/Loyal
3661,3894,Donna,Hill,55,Female,Denver,donna.hill@kag.com,Mid-Value/Loyal
3662,3895,Michael,Lewis,25,Male,New York,michael.lewis@kag.com,Mid-Value/Loyal
3663,3896,Robert,Sanchez,51,Other,Chicago,robert.sanchez@kag.com,Mid-Value/Loyal
3664,3897,Richard,Lee,26,Male,Portland,richard.lee@kag.com,Low-Value/New
3665,3898,Timothy,Taylor,42,Female,Seattle,timothy.taylor@kag.com,Low-Value/New
3666,3900,Donald,Walker,58,Female,Los Angeles,donald.walker@kag.com,Low-Value/New
3667,3901,Jessica,Rodriguez,24,Female,Phoenix,jessica.rodriguez@kag.com,High-Value/Frequent
3668,3902,Stephanie,Walker,49,Other,Memphis,stephanie.walker@kag.com,Mid-Value/Loyal
3669,3903,Emily,Wilson,26,Female,Tucson,emily.wilson@kag.com,Mid-Value/Loyal
3670,3904,Lisa,Carter,34,Male,Oklahoma City,lisa.carter@kag.com,Low-Value/New
3671,3905,Mark,Torres,52,Other,Baltimore,mark.torres@kag.com,High-Value/Frequent
3672,3906,Lisa,Johnson,65,Other,Phoenix,lisa.johnson@kag.com,High-Value/Frequent
3673,3907,Kevin,Mitchell,33,Other,Nashville,kevin.mitchell@kag.com,Mid-Value/Loyal
3674,3908,Michael,Rivera,19,Other,Charlotte,michael.rivera@kag.com,Mid-Value/Loyal
3675,3910,Carol,Allen,48,Male,San Diego,carol.allen@kag.com,High-Value/Frequent
3676,3911,Charles,Wright,33,Female,Milwaukee,charles.wright@kag.com,Low-Value/New
3677,3912,Jessica,Hill,64,Female,Fort Worth,jessica.hill@kag.com,Mid-Value/Loyal
3678,3913,Barbara,Campbell,50,Female,Nashville,barbara.campbell@kag.com,Low-Value/New
3679,3914,Mary,Martin,38,Female,Baltimore,mary.martin@kag.com,Mid-Value/Loyal
3680,3915,Kenneth,Johnson,34,Other,Portland,kenneth.johnson@kag.com,High-Value/Frequent
3681,3916,Nancy,Green,52,Female,Detroit,nancy.green@kag.com,Low-Value/New
3682,3917,Andrew,Jackson,68,Female,Tucson,andrew.jackson@kag.com,Low-Value/New
3683,3918,Ashley,Torres,69,Other,Detroit,ashley.torres@kag.com,High-Value/Frequent
3684,3919,Ashley,Moore,24,Other,Detroit,ashley.moore@kag.com,Mid-Value/Loyal
3685,3920,Timothy,Thomas,46,Other,Mesa,timothy.thomas@kag.com,High-Value/Frequent
3686,3921,Andrew,Brown,28,Female,Omaha,andrew.brown@kag.com,High-Value/Frequent
3687,3922,Christopher,Lopez,47,Other,New York,christopher.lopez@kag.com,Mid-Value/Loyal
3688,3923,Stephanie,Lewis,35,Other,Charlotte,stephanie.lewis@kag.com,Mid-Value/Loyal
3689,3924,Linda,Miller,63,Male,New York,linda.miller@kag.com,Low-Value/New
3690,3925,Sandra,Wilson,33,Male,Austin,sandra.wilson@kag.com,Mid-Value/Loyal
3691,3926,Ronald,Lopez,23,Female,Los Angeles,ronald.lopez@kag.com,High-Value/Frequent
3692,3927,Michelle,Wright,19,Other,New York,michelle.wright@kag.com,Mid-Value/Loyal
3693,3928,John,Jones,60,Female,Milwaukee,john.jones@kag.com,High-Value/Frequent
3694,3929,Ashley,Taylor,60,Male,Indianapolis,ashley.taylor@kag.com,High-Value/Frequent
3695,3930,John,Adams,27,Male,Washington,john.adams@kag.com,Mid-Value/Loyal
3696,3931,Michael,Young,21,Other,Seattle,michael.young@kag.com,High-Value/Frequent
3697,3932,James,Martinez,66,Female,San Francisco,james.martinez@kag.com,Mid-Value/Loyal
3698,3933,Margaret,Nelson,27,Male,Baltimore,margaret.nelson@kag.com,Low-Value/New
3699,3934,Matthew,Taylor,26,Other,Jacksonville,matthew.taylor@kag.com,High-Value/Frequent
3700,3935,Paul,Jones,62,Female,Sacramento,paul.jones@kag.com,Mid-Value/Loyal
3701,3936,James,Hall,60,Other,Nashville,james.hall@kag.com,High-Value/Frequent
3702,3937,Joseph,Adams,59,Other,Indianapolis,joseph.adams@kag.com,High-Value/Frequent
3703,3938,Paul,Rodriguez,41,Male,Philadelphia,paul.rodriguez@kag.com,Low-Value/New
3704,3939,Richard,Carter,22,Female,Chicago,richard.carter@kag.com,Mid-Value/Loyal
3705,3940,Michelle,Allen,52,Male,Nashville,michelle.allen@kag.com,Mid-Value/Loyal
3706,3941,Linda,Scott,21,Female,San Jose,linda.scott@kag.com,Low-Value/New
3707,3942,Robert,Scott,52,Female,Seattle,robert.scott@kag.com,Low-Value/New
3708,3943,David,Moore,59,Other,Las Vegas,david.moore@kag.com,Low-Value/New
3709,3944,James,Rodriguez,30,Other,Portland,james.rodriguez@kag.com,High-Value/Frequent
3710,3945,Margaret,Lewis,54,Female,Houston,margaret.lewis@kag.com,High-Value/Frequent
3711,3946,Andrew,Roberts,49,Other,Washington,andrew.roberts@kag.com,Mid-Value/Loyal
3712,3948,Michelle,Harris,18,Female,Omaha,michelle.harris@kag.com,High-Value/Frequent
3713,3949,Daniel,Anderson,28,Male,Jacksonville,daniel.anderson@kag.com,High-Value/Frequent
3714,3950,David,Garcia,43,Other,Los Angeles,david.garcia@kag.com,Mid-Value/Loyal
3715,3951,Kimberly,Adams,20,Female,Omaha,kimberly.adams@kag.com,Mid-Value/Loyal
3716,3952,Melissa,Lewis,66,Other,Philadelphia,melissa.lewis@kag.com,High-Value/Frequent
3717,3953,Susan,Anderson,68,Male,Seattle,susan.anderson@kag.com,High-Value/Frequent
3718,3954,Patricia,Lewis,30,Female,San Francisco,patricia.lewis@kag.com,Low-Value/New
3719,3955,Ashley,Brown,49,Other,Kansas City,ashley.brown@kag.com,Low-Value/New
3720,3956,Donald,Moore,65,Male,El Paso,donald.moore@kag.com,High-Value/Frequent
3721,3957,Donna,Roberts,67,Male,Baltimore,donna.roberts@kag.com,High-Value/Frequent
3722,3958,William,Carter,40,Other,Nashville,william.carter@kag.com,High-Value/Frequent
3723,3959,Andrew,Baker,69,Female,Jacksonville,andrew.baker@kag.com,Mid-Value/Loyal
3724,3960,Linda,Hill,40,Other,San Jose,linda.hill@kag.com,Low-Value/New
3725,3961,Michael,Thomas,68,Female,Fort Worth,michael.thomas@kag.com,High-Value/Frequent
3726,3962,Susan,Hernandez,47,Male,Dallas,susan.hernandez@kag.com,Low-Value/New
3727,3963,Richard,Wilson,23,Male,Houston,richard.wilson@kag.com,High-Value/Frequent
3728,3965,Emily,Roberts,64,Other,Las Vegas,emily.roberts@kag.com,Low-Value/New
3729,3966,Kimberly,Adams,47,Other,Fresno,kimberly.adams@kag.com,Low-Value/New
3730,3967,Brian,Nguyen,54,Other,Colorado Springs,brian.nguyen@kag.com,High-Value/Frequent
3731,3968,Christopher,Hall,65,Male,Phoenix,christopher.hall@kag.com,Mid-Value/Loyal
3732,3969,Donna,Adams,49,Female,Charlotte,donna.adams@kag.com,Mid-Value/Loyal
3733,3970,Jessica,Moore,23,Other,Houston,jessica.moore@kag.com,Low-Value/New
3734,3971,Mary,Martin,52,Other,Colorado Springs,mary.martin@kag.com,Low-Value/New
3735,3972,Michelle,Mitchell,49,Other,San Diego,michelle.mitchell@kag.com,Mid-Value/Loyal
3736,3973,Thomas,Harris,29,Male,Las Vegas,thomas.harris@kag.com,High-Value/Frequent
3737,3975,Carol,Gonzalez,49,Female,Portland,carol.gonzalez@kag.com,Low-Value/New
3738,3976,Jessica,Brown,52,Female,New York,jessica.brown@kag.com,Mid-Value/Loyal
3739,3977,Donna,Wilson,65,Other,Fresno,donna.wilson@kag.com,Low-Value/New
3740,3978,Mary,Allen,33,Other,San Francisco,mary.allen@kag.com,Mid-Value/Loyal
3741,3979,Mary,Ramirez,68,Female,Atlanta,mary.ramirez@kag.com,Low-Value/New
3742,3980,Sandra,Torres,32,Male,Kansas City,sandra.torres@kag.com,Low-Value/New
3743,3981,Richard,Davis,58,Female,Detroit,richard.davis@kag.com,Mid-Value/Loyal
3744,3982,Timothy,Baker,69,Other,Las Vegas,timothy.baker@kag.com,Low-Value/New
3745,3983,Donald,King,19,Female,Colorado Springs,donald.king@kag.com,Mid-Value/Loyal
3746,3984,Kimberly,Baker,23,Female,Nashville,kimberly.baker@kag.com,Low-Value/New
3747,3985,Joshua,Jones,31,Female,Baltimore,joshua.jones@kag.com,High-Value/Frequent
3748,3986,Michael,Jones,58,Male,San Jose,michael.jones@kag.com,Low-Value/New
3749,3987,Linda,Walker,46,Other,Atlanta,linda.walker@kag.com,High-Value/Frequent
3750,3988,Daniel,Hall,59,Other,Chicago,daniel.hall@kag.com,Mid-Value/Loyal
3751,3989,Susan,Rodriguez,43,Female,Albuquerque,susan.rodriguez@kag.com,Low-Value/New
3752,3990,Anthony,Adams,35,Other,Sacramento,anthony.adams@kag.com,Mid-Value/Loyal
3753,3991,Mark,Young,64,Male,Denver,mark.young@kag.com,Low-Value/New
3754,3992,Joshua,Allen,21,Female,Columbus,joshua.allen@kag.com,Mid-Value/Loyal
3755,3993,Joshua,Williams,54,Male,Washington,joshua.williams@kag.com,Low-Value/New
3756,3994,James,Robinson,55,Female,San Francisco,james.robinson@kag.com,High-Value/Frequent
3757,3995,Thomas,Roberts,42,Female,Houston,thomas.roberts@kag.com,Low-Value/New
3758,3996,Kenneth,Lopez,64,Female,Omaha,kenneth.lopez@kag.com,High-Value/Frequent
3759,3997,Ashley,Lewis,69,Male,Denver,ashley.lewis@kag.com,Mid-Value/Loyal
3760,3998,Richard,Williams,46,Other,Atlanta,richard.williams@kag.com,High-Value/Frequent
3761,3999,Charles,Sanchez,51,Other,Los Angeles,charles.sanchez@kag.com,High-Value/Frequent
3762,4000,Christopher,Robinson,33,Other,Charlotte,christopher.robinson@kag.com,High-Value/Frequent
3763,4001,Christopher,Rodriguez,54,Other,Los Angeles,christopher.rodriguez@kag.com,Mid-Value/Loyal
3764,4002,Matthew,Sanchez,47,Male,Austin,matthew.sanchez@kag.com,Mid-Value/Loyal
3765,4003,Lisa,Johnson,40,Other,El Paso,lisa.johnson@kag.com,Mid-Value/Loyal
3766,4004,Donald,Williams,53,Other,Jacksonville,donald.williams@kag.com,High-Value/Frequent
3767,4005,Thomas,Rivera,45,Female,Chicago,thomas.rivera@kag.com,Low-Value/New
3768,4006,Daniel,Brown,18,Male,Phoenix,daniel.brown@kag.com,Low-Value/New
3769,4007,Emily,Harris,25,Female,Chicago,emily.harris@kag.com,Mid-Value/Loyal
3770,4008,Elizabeth,Gonzalez,59,Other,Kansas City,elizabeth.gonzalez@kag.com,Low-Value/New
3771,4009,Elizabeth,Hill,32,Female,San Jose,elizabeth.hill@kag.com,Mid-Value/Loyal
3772,4010,Margaret,Baker,51,Other,Denver,margaret.baker@kag.com,Low-Value/New
3773,4011,Linda,Wright,36,Female,Omaha,linda.wright@kag.com,Mid-Value/Loyal
3774,4012,Sarah,Thompson,61,Male,Sacramento,sarah.thompson@kag.com,Mid-Value/Loyal
3775,4013,Emily,Rodriguez,47,Female,Las Vegas,emily.rodriguez@kag.com,Mid-Value/Loyal
3776,4014,Stephanie,Johnson,27,Female,Las Vegas,stephanie.johnson@kag.com,High-Value/Frequent
3777,4015,Susan,Green,61,Female,San Francisco,susan.green@kag.com,High-Value/Frequent
3778,4016,Stephanie,Baker,44,Female,Omaha,stephanie.baker@kag.com,Low-Value/New
3779,4017,Betty,Walker,37,Other,Jacksonville,betty.walker@kag.com,Low-Value/New
3780,4018,Melissa,Baker,42,Female,Los Angeles,melissa.baker@kag.com,High-Value/Frequent
3781,4019,Nancy,Campbell,26,Male,El Paso,nancy.campbell@kag.com,High-Value/Frequent
3782,4020,Joseph,Johnson,57,Female,Philadelphia,joseph.johnson@kag.com,Low-Value/New
3783,4021,Lisa,Young,51,Male,Los Angeles,lisa.young@kag.com,Low-Value/New
3784,4022,Ashley,Moore,38,Female,Nashville,ashley.moore@kag.com,Low-Value/New
3785,4023,Patricia,Gonzalez,41,Other,Sacramento,patricia.gonzalez@kag.com,High-Value/Frequent
3786,4024,Richard,Rivera,24,Male,Memphis,richard.rivera@kag.com,Mid-Value/Loyal
3787,4025,Daniel,Jones,21,Male,San Antonio,daniel.jones@kag.com,High-Value/Frequent
3788,4026,Linda,Adams,68,Female,Memphis,linda.adams@kag.com,High-Value/Frequent
3789,4027,Karen,Baker,25,Other,Atlanta,karen.baker@kag.com,Mid-Value/Loyal
3790,4028,Barbara,Martinez,30,Other,El Paso,barbara.martinez@kag.com,Mid-Value/Loyal
3791,4029,Donald,Nelson,38,Male,Tucson,donald.nelson@kag.com,Low-Value/New
3792,4030,Susan,Harris,52,Female,San Diego,susan.harris@kag.com,Low-Value/New
3793,4031,Kimberly,King,22,Other,Fort Worth,kimberly.king@kag.com,Low-Value/New
3794,4032,Karen,Torres,69,Other,Jacksonville,karen.torres@kag.com,High-Value/Frequent
3795,4033,Kimberly,Robinson,25,Other,Charlotte,kimberly.robinson@kag.com,High-Value/Frequent
3796,4034,William,Miller,19,Female,Las Vegas,william.miller@kag.com,High-Value/Frequent
3797,4035,Kenneth,Garcia,41,Female,Detroit,kenneth.garcia@kag.com,High-Value/Frequent
3798,4037,Ronald,Gonzalez,33,Female,Chicago,ronald.gonzalez@kag.com,Low-Value/New
3799,4038,Joseph,Williams,21,Other,Los Angeles,joseph.williams@kag.com,High-Value/Frequent
3800,4039,Donald,Sanchez,47,Male,Philadelphia,donald.sanchez@kag.com,High-Value/Frequent
3801,4040,Ronald,White,63,Female,Nashville,ronald.white@kag.com,High-Value/Frequent
3802,4041,Mark,Garcia,47,Other,Dallas,mark.garcia@kag.com,High-Value/Frequent
3803,4042,Sandra,Nelson,52,Other,Jacksonville,sandra.nelson@kag.com,High-Value/Frequent
3804,4043,Karen,Carter,59,Male,Mesa,karen.carter@kag.com,Low-Value/New
3805,4044,Emily,Adams,30,Male,Chicago,emily.adams@kag.com,High-Value/Frequent
3806,4045,Lisa,Lopez,54,Female,Las Vegas,lisa.lopez@kag.com,High-Value/Frequent
3807,4046,Donna,Carter,66,Female,Washington,donna.carter@kag.com,Low-Value/New
3808,4047,Thomas,Scott,66,Male,Columbus,thomas.scott@kag.com,Low-Value/New
3809,4048,Daniel,Johnson,28,Male,Portland,daniel.johnson@kag.com,Mid-Value/Loyal
3810,4049,Nancy,Hernandez,36,Other,Tucson,nancy.hernandez@kag.com,High-Value/Frequent
3811,4050,Stephanie,Hill,35,Female,Washington,stephanie.hill@kag.com,Low-Value/New
